type,country,region,lat,lon,price_usd,area_m2,floor,rooms,expenses,property_url
apartment,Argentina,Capital Federal,-34.560245,-58.44525,127000.0,48.0,,3.0,,http://belgrano.properati.com.ar/12e2n_venta_departamentos_belgrano_baulera_lavadero_patio_terraza_luminoso_vista_placard_re-max-express
apartment,Argentina,Bs.As. G.B.A. Zona Oeste,-34.643601,-58.5609818,70000.0,30.0,,,,http://ramos-mejia.properati.com.ar/vrvx_venta_departamentos_ramos-mejia
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.466883,-58.514985,328500.0,83.0,3.0,3.0,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/yr1y_venta_departamentos_san-isidro_balcon_gimnasio_hidromasaje_jardin_lavadero_parrilla_piscina_sum_terraza_sauna_dependencias_garage_acassuso
apartment,Argentina,Bs.As. G.B.A. Zona Oeste,-34.6427539,-58.6631526,105000.0,100.0,,3.0,,http://ituzaingo.properati.com.ar/11wlg_venta_departamentos_ituzaingo_lavadero_patio_terraza_gustavo-piccione-propiedades_3lk
apartment,Argentina,Bs.As. G.B.A. Zona Oeste,-34.6720405222,-58.5598487074,80000.0,45.0,,2.0,1200.0,http://san-justo-la-matanza.properati.com.ar/vlxb_venta_departamentos_san-justo
apartment,Argentina,Capital Federal,-34.6173646,-58.4620706,105925.77,42.0,,1.0,,http://caballito.properati.com.ar/zsi9_venta_departamentos_caballito_balcon_nucifora-propiedades_crr
apartment,Argentina,Capital Federal,-34.6414216,-58.5276695,125000.0,70.0,,3.0,300.0,http://liniers.properati.com.ar/12kih_venta_departamentos_liniers_balcon_lavadero_luminoso_impecable_placard_niro-brokers
house,Argentina,Bs.As. G.B.A. Zona Oeste,-34.6285036,-58.5848387,150000.0,110.0,,,,http://haedo.properati.com.ar/emix_venta_casa_haedo
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.4584991,-58.5098777,430000.0,270.0,,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/zsvm_venta_casa_san-isidro_suite_jardin_lavadero_toilette_garage_nucifora-propiedades_cro
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.5075624,-58.47782,140000.0,50.0,1.0,,,http://olivos.properati.com.ar/ped9_venta_departamentos_olivos_corrientes_300
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.5001334385,-58.482667983,370000.0,237.0,,3.0,,http://la-lucila.properati.com.ar/y17i_venta_casa_la-lucila_suite_jardin_lavadero_piscina_toilette_vestidor_dependencias_garage_solimano-dal-pos-inmuebles
apartment,Argentina,Capital Federal,-34.5894007,-58.4067004,259000.0,103.0,,4.0,4750.0,http://recoleta.properati.com.ar/ywig_venta_departamentos_recoleta_balcon_lavadero_patio_toilette_dependencias_garage_placard_cabildo-500
apartment,Argentina,Capital Federal,-34.5783349,-58.4235097,104000.0,33.0,,2.0,1450.0,http://palermo.properati.com.ar/v838_venta_departamentos_palermo_fray-justo-santamaria-de-oro_2500
apartment,Argentina,Capital Federal,-34.5493342,-58.4543951,118000.0,36.0,,1.0,850.0,http://nunez.properati.com.ar/ysi1_venta_departamentos_nunez_luminoso_vista_estrenar_ziade-realty
apartment,Argentina,Bs.As. G.B.A. Zona Sur,-34.7661769,-58.3958493,90000.0,35.0,,2.0,,http://banfield.properati.com.ar/11s6g_venta_departamentos_banfield_balcon_garage_placard_cabrera-propiedades_b4e
apartment,Argentina,Capital Federal,-34.6125496,-58.4329772,148847.0,58.0,,2.0,,http://almagro.properati.com.ar/11yju_venta_departamentos_almagro_balcon_home54
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.534932,-58.486984,219000.0,68.0,6.0,3.0,,http://florida.properati.com.ar/xvmz_venta_departamentos_vicente-lopez_gimnasio_parrilla_patio_piscina_sum_sauna_garage_amenities_aire-acondicionado
house,Argentina,Bs.As. G.B.A. Zona Oeste,-34.6517164,-58.6568769,200000.0,146.0,,4.0,,http://castelar-moron.properati.com.ar/10o0j_venta_casa_castelar_jardin_parrilla_patio_terraza_toilette_luminoso_garage_placard_estudio-galas-negocios-inmobiliarios_ah4
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.5497454,-58.5492458,89000.0,53.0,,,,http://san-martin.properati.com.ar/12ug9_venta_departamentos_san-martin_keops-propiedades_5nt
house,Argentina,Bs.As. G.B.A. Zona Oeste,-34.6518692,-58.5693921,165000.0,120.0,,4.0,,http://ramos-mejia.properati.com.ar/119wn_venta_casa_ramos-mejia_balcon_lavadero_patio_terraza_garage_maggio-propiedades_3lu
apartment,Argentina,Capital Federal,-34.575849,-58.44453,234900.0,111.0,,4.0,,http://colegiales.properati.com.ar/xis2_venta_departamentos_belgrano_balcon_suite_lavadero_luminoso_lujoso_impecable
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.5040887,-58.4830946,550000.0,300.0,,,,http://vicente-lopez-bs-as-g-b-a-zona-norte.properati.com.ar/12wk2_venta_casa_vicente-lopez_mariano-pelliza_600_suite_lavadero_parrilla_piscina_quincho_toilette_lujoso_palomino-propiedades-paula
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.4465229,-58.6338743,125000.0,45.0,,2.0,,http://nordelta.properati.com.ar/10ixd_venta_departamentos_nordelta_balcon_parrilla_piscina_sum_vista_garage_amenities_victorino-de-la-plaza_d03
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.578653,-58.5446928,75000.0,53.0,,3.0,,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/y3uh_venta_departamentos_general-san-martin_lavadero_a-romero-inmobiliaria_4qt
house,Argentina,Bs.As. G.B.A. Zona Sur,-34.8063417,-58.3813979,180000.0,200.0,,6.0,,http://adrogue.properati.com.ar/znbh_venta_casa_adrogue_suite_jardin_lavadero_terraza_toilette_garage_placard_gazda-propiedades_cq0
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.5403093,-58.5189837,330000.0,350.0,,5.0,,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/nswz_venta_casa_general-san-martin
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.447,-58.919621,220000.0,180.0,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/8tud_venta_casa_pilar
apartment,Argentina,Capital Federal,-34.6234204,-58.4122482,144000.0,70.0,,,,http://boedo.properati.com.ar/11m85_venta_departamentos_boedo_balcon_suite_parrilla_piscina_garage_amenities_stigliano-correa-srl
apartment,Argentina,Bs.As. G.B.A. Zona Sur,-34.702847,-58.392806,115000.0,41.0,,2.0,,http://lanus.properati.com.ar/10osr_venta_departamentos_lanus_balcon_luminoso_garage_impecable_re-max-liberty-ii
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.4472128,-58.5421976,154982.0,73.0,2.0,,,http://victoria.properati.com.ar/vz43_venta_departamentos_victoria_del-libertador-av-_2500
apartment,Argentina,Bs.As. G.B.A. Zona Sur,-34.8461346,-58.5060854,162820.66,72.0,,3.0,,http://canning-ezeiza.properati.com.ar/zn4r_venta_departamentos_canning_suite_parrilla_patio_luminoso_garage_placard_gazda-propiedades_cq0
apartment,Argentina,Capital Federal,-34.5729256,-58.4799238,149000.0,42.0,,2.0,2000.0,http://villa-urquiza.properati.com.ar/11ksy_venta_departamentos_villa-urquiza_balcon_baulera_hidromasaje_lavadero_parrilla_piscina_sum_terraza_lujoso_garage_aire-acondicionado_grupo-mega-rivada
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.4257029,-58.5725765,101661.0,43.0,1.0,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/p7ml_venta_departamentos_tigre_italia_1000
apartment,Argentina,Capital Federal,-34.6312846,-58.4679579,73000.0,42.0,,2.0,1500.0,http://flores.properati.com.ar/10rnf_venta_departamentos_flores_balcon_gimnasio_lavadero_parrilla_quincho_toilette_luminoso_sauna_amenities_placard_korn-emprendimientos
apartment,Argentina,Bs.As. G.B.A. Zona Oeste,-34.590974842,-58.5702302302,80000.0,45.0,,,,http://villa-bosch.properati.com.ar/105d6_venta_departamentos_villa-bosch_balcon_parrilla_sum_lujoso_garage_placard_jorge-navarro-propiedades
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.5320751,-58.5262941,190000.0,170.0,,3.0,,http://munro.properati.com.ar/108rw_venta_casa_munro_jardin_garage_ruiz-propiedades_cd6
apartment,Argentina,Bs.As. G.B.A. Zona Oeste,-34.6376881,-58.5614316,65000.0,48.0,,,,http://ramos-mejia.properati.com.ar/edxl_venta_departamento_ramos-mejia
apartment,Argentina,Capital Federal,-34.583376,-58.4729872,75000.0,35.0,,1.0,1200.0,http://villa-urquiza.properati.com.ar/102yj_venta_departamentos_villa-urquiza_garage_estrenar_belgrano-chico-propiedades_bo4
apartment,Argentina,Capital Federal,-34.602763873,-58.4331898201,135000.0,70.0,,,,http://almagro.properati.com.ar/f250_venta_departamento_almagro
apartment,Argentina,Bs.As. G.B.A. Zona Sur,-34.719715,-58.259126,110000.0,59.0,1.0,3.0,,http://quilmes.properati.com.ar/wp6f_venta_departamentos_quilmes
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.4187173,-58.5769932,105000.0,39.0,2.0,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/s1x9_venta_departamentos_tigre
apartment,Argentina,Capital Federal,-34.636504,-58.363534,102000.0,149.0,,5.0,,http://boca.properati.com.ar/11hh3_venta_departamentos_boca_balcon_patio_terraza_di-mitrio-inmobiliaria_90i
apartment,Argentina,Bs.As. G.B.A. Zona Oeste,-34.665008,-58.6665611,70000.0,55.0,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/fhib_venta_departamento_ituzaingo
house,Argentina,Bs.As. G.B.A. Zona Oeste,-34.5966237,-58.5609262,120000.0,65.0,,3.0,,http://caseros.properati.com.ar/urni_venta_casa_caseros
house,Argentina,Bs.As. G.B.A. Zona Sur,-34.7719728,-58.4407362,170000.0,187.0,,3.0,,http://lomas-de-zamora.properati.com.ar/11bj3_venta_casa_lomas-de-zamora_lavadero_parrilla_dependencias_garage_panizzi
apartment,Argentina,Bs.As. G.B.A. Zona Oeste,-34.6036844,-58.3815591,72000.0,45.0,,2.0,,http://villa-luzuriaga.properati.com.ar/t2kf_venta_departamentos_villa-luzuriaga
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.5154227,-58.4751035,260000.0,71.0,,3.0,,http://olivos.properati.com.ar/xdul_venta_departamentos_olivos
apartment,Argentina,Capital Federal,-34.623632,-58.378348,110000.0,70.0,,3.0,,http://san-telmo.properati.com.ar/10m2g_venta_departamentos_san-telmo_luminoso_de-nichilo-propiedades
apartment,Argentina,Capital Federal,-34.620556,-58.371667,78476.25,32.0,,1.0,,http://san-telmo.properati.com.ar/zspo_venta_departamentos_san-telmo_garage_nucifora-propiedades_crr
apartment,Argentina,Capital Federal,-34.5962382105,-58.3842935983,550000.0,198.0,,5.0,3000.0,http://barrio-norte.properati.com.ar/x1fn_venta_departamentos_barrio-norte
apartment,Argentina,Bs.As. G.B.A. Zona Sur,-34.7080894,-58.388051,200000.0,120.0,,4.0,,http://lanus.properati.com.ar/zqks_venta_departamentos_lanus_balcon_baulera_lavadero_sauna_lujoso_garage_placard_aldo-occhiuzzi-desarrollos-inmobiliarios_azh
apartment,Argentina,Capital Federal,-34.5571768,-58.4743335,388000.0,103.0,,3.0,,http://coghlan.properati.com.ar/11zfp_venta_departamentos_coghlan_balcon_baulera_lavadero_parrilla_piscina_sum_terraza_toilette_luminoso_garage_amenities_estrenar_baireslodge-com
house,Argentina,Capital Federal,-34.5720823,-58.4772421,550000.0,350.0,,6.0,,http://villa-urquiza.properati.com.ar/ysjr_venta_casa_villa-urquiza_balcon_suite_jardin_lavadero_parrilla_piscina_toilette_luminoso_dependencias_garage_belga-inmobiliaria
house,Argentina,Capital Federal,-34.6471844,-58.5271302,230000.0,140.0,,,,http://liniers.properati.com.ar/npqa_venta_casa_liniers
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.445644,-58.5588229,170000.0,166.0,,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/wak6_venta_casa_san-fernando_yrigoyen-av-hipolito_1700
apartment,Argentina,Capital Federal,-34.6148483,-58.4604643,101808.0,35.0,,1.0,,http://caballito.properati.com.ar/11y2j_venta_departamentos_caballito_lujoso_amenities_nucifora-propiedades_crr
apartment,Argentina,Bs.As. G.B.A. Zona Oeste,-34.6007924,-58.5651953,53500.0,29.0,7.0,1.0,,http://caseros.properati.com.ar/wyx7_venta_departamentos_caseros_jose-murias_2000
apartment,Argentina,Capital Federal,-34.5989732,-58.4290863,105000.0,43.0,,,,http://villa-crespo.properati.com.ar/11rkk_venta_departamentos_villa-crespo_balcon_placard_rodrigo-propiedades
house,Argentina,Bs.As. G.B.A. Zona Sur,-34.7669992828,-58.3983421326,330000.0,130.0,,4.0,,http://lomas-de-zamora.properati.com.ar/11jub_venta_casa_lomas-de-zamora_balcon_gimnasio_piscina_toilette_vestidor_sauna_lujoso_garage_placard_aire-acondicionado_gianni-propiedades_db6
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.517798,-58.494277,280000.0,187.0,,4.0,,http://olivos.properati.com.ar/won1_venta_casa_olivos
apartment,Argentina,Capital Federal,-34.607026,-58.442438,137000.0,42.0,,2.0,,http://caballito.properati.com.ar/10b2d_venta_departamentos_caballito_lavadero_parrilla_piscina_sum_lujoso_garage_migliorisi-propiedades_cy3
apartment,Argentina,Bs.As. G.B.A. Zona Sur,-34.727101,-58.249807,75000.0,42.0,,2.0,,http://quilmes.properati.com.ar/va5j_venta_departamentos_quilmes
apartment,Argentina,Bs.As. G.B.A. Zona Oeste,-34.651028,-58.7950876,60000.0,40.0,,,,http://moreno-bs-as-g-b-a-zona-oeste.properati.com.ar/zzo7_venta_departamentos_moreno_balcon_garage_etelman-propiedades
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.47032,-58.5757142,210000.0,200.0,,,,http://virreyes.properati.com.ar/11s3k_venta_casa_virreyes_rastreador-fournier_3000_jardin_lavadero_patio_garage_m-o-connor-propiedades
apartment,Argentina,Capital Federal,-34.637261,-58.36907,90123.38,44.0,,2.0,,http://barracas.properati.com.ar/11hg0_venta_departamentos_barracas_balcon_parrilla_piscina_sum_luminoso_garage_amenities_placard_aire-acondicionado_di-mitrio-inmobiliaria_90i
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.4343979,-58.5668997,125000.0,52.0,6.0,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/zgz7_venta_departamentos_tigre_cazon-av-_0_balcon_garage_estrenar_santiago-propiedades_aop
apartment,Argentina,Capital Federal,-34.637834,-58.503098,165000.0,86.0,,3.0,,http://villa-luro.properati.com.ar/ykfc_venta_departamentos_floresta_balcon_baulera_parrilla_quincho_sum_garage_amenities_placard_aire-acondicionado_re-max-urbana
house,Argentina,Bs.As. G.B.A. Zona Oeste,-34.6487711,-58.6090472,150000.0,127.0,,,,http://moron.properati.com.ar/ga0k_venta_casa_moron
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.4494875307,-58.6754276352,110000.0,106.0,,3.0,,http://ricardo-rojas.properati.com.ar/y49v_venta_casa_ricardo-rojas_jardin_lavadero_parrilla_quincho_garage_aire-acondicionado_pozzi-inmobiliaria_bcg
apartment,Argentina,Capital Federal,-34.632917,-58.370265,127000.0,56.0,,2.0,,http://barracas.properati.com.ar/10xp8_venta_departamentos_parque-patricios_balcon_suite_jardin_parrilla_piscina_toilette_garage_amenities_estrenar_re-max-total-v
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.436238,-58.683883,150000.0,123.0,,4.0,,http://general-pacheco.properati.com.ar/vjq1_venta_casa_tigre
apartment,Argentina,Capital Federal,-34.634241,-58.483131,180000.0,110.0,,4.0,,http://velez-sarsfield.properati.com.ar/12pu9_venta_departamentos_velez-sarsfield_balcon_luminoso_garage_re-max-avenida
apartment,Argentina,Capital Federal,-34.5564958379,-58.4890118641,100200.0,47.0,1.0,,,http://villa-urquiza.properati.com.ar/zh6i_venta_departamentos_villa-urquiza_machain_3900_suite_toilette_garage_solimano-dal-pos-inmuebles-la-lucila
apartment,Argentina,Capital Federal,-34.5742368234,-58.4725524607,115000.0,48.0,1.0,,,http://coghlan.properati.com.ar/zu3w_venta_departamentos_coghlan_holmberg_1900_parrilla_piscina_garage_amenities_estrenar_fortabat-julie
house,Argentina,Bs.As. G.B.A. Zona Oeste,-34.661743,-58.552896,220000.0,20.0,,3.0,,http://ramos-mejia.properati.com.ar/10abv_venta_casa_la-matanza_baulera_jardin_lavadero_sum_terraza_luminoso_dependencias_garage_placard_re-max-life
apartment,Argentina,Capital Federal,-34.6046743299,-58.4019804129,120000.0,70.0,,3.0,,http://centro-microcentro.properati.com.ar/10iul_venta_departamentos_centro-microcentro_luminoso_garage_victorino-de-la-plaza_d03
apartment,Argentina,Capital Federal,-34.5951769,-58.3857756,350000.0,132.0,,5.0,2000.0,http://recoleta.properati.com.ar/wpbf_venta_departamentos_recoleta
apartment,Argentina,Capital Federal,-34.5655354,-58.4494151,440000.0,200.0,,,14000.0,http://belgrano.properati.com.ar/x50o_venta_departamentos_belgrano
apartment,Argentina,Bs.As. G.B.A. Zona Sur,-34.7309881,-58.2509236,88324.58,47.0,,2.0,,http://quilmes.properati.com.ar/12qwh_venta_departamentos_quilmes_balcon_parrilla_terraza_toilette_vista_lujoso_garage_placard_o-keefe-inmobiliaria-rural-y-urbana_djq
house,Argentina,Bs.As. G.B.A. Zona Oeste,-34.6612552466,-58.630021572,143000.0,125.0,,,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/htmd_venta_casa_moron
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.533244,-58.465118,420000.0,70.0,,2.0,,http://vicente-lopez.properati.com.ar/1039r_venta_departamentos_vicente-lopez_baulera_suite_lavadero_piscina_sum_toilette_vestidor_sauna_garage_amenities_re-max-norte
house,Argentina,Capital Federal,-34.625033,-58.455269,325000.0,206.0,,5.0,,http://flores.properati.com.ar/10a4b_venta_casa_flores_lavadero_parrilla_patio_quincho_terraza_placard_re-max-cosmopolita
apartment,Argentina,Capital Federal,-34.6212755,-58.3613436,460000.0,123.0,,,,http://puerto-madero.properati.com.ar/12wjt_venta_departamentos_puerto-madero_camila-o-gorman_300_suite_gimnasio_lavadero_piscina_sum_terraza_toilette_sauna_garage_estrenar_coty-jaureguiberry-cartana
apartment,Argentina,Capital Federal,-34.5630209,-58.4474774,430000.0,70.0,,2.0,7800.0,http://belgrano.properati.com.ar/12kdk_venta_departamentos_belgrano_parrilla_piscina_sum_terraza_toilette_vestidor_garage_subte-linea-d_tesler-propiedades
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.4514317,-58.933331,470000.0,315.0,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/w9s5_venta_casa_escobar_escobar_100
apartment,Argentina,Bs.As. G.B.A. Zona Oeste,-34.6668223,-58.5200079,65000.0,48.0,,3.0,150.0,http://lomas-del-mirador.properati.com.ar/12pe7_venta_departamentos_lomas-del-mirador_huatey_800_luminoso_dueno-directo_diq
house,Argentina,Bs.As. G.B.A. Zona Oeste,-34.6446894,-58.6914898,31569.39,130.0,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/efaz_venta_casa_ituzaingo
apartment,Argentina,Bs.As. G.B.A. Zona Oeste,-34.649078,-58.6387947,230000.0,95.0,,,,http://castelar-moron.properati.com.ar/12w99_venta_departamentos_castelar_balcon_baulera_suite_lavadero_parrilla_piscina_quincho_sum_vestidor_garage_placard_aire-acondicionado_veronica-espinosa-negocios-inmobiliarios
apartment,Argentina,Capital Federal,-34.562086,-58.448357,270000.0,77.0,6.0,3.0,,http://belgrano.properati.com.ar/12rmp_venta_departamentos_belgrano_garage_impecable_subte-linea-d_belgrano
apartment,Argentina,Capital Federal,-34.558686,-58.455398,320000.0,151.0,2.0,5.0,,http://belgrano.properati.com.ar/11gz5_venta_departamentos_colegiales_balcon_baulera_suite_jardin_lavadero_luminoso_lujoso_dependencias_garage_impecable_doble-circulacion_re-max-premium
apartment,Argentina,Capital Federal,-34.5936671,-58.4452762,75000.0,34.0,5.0,2.0,1300.0,http://chacarita.properati.com.ar/12io6_venta_departamentos_chacarita_balcon_luminoso_garage_impecable_placard_subte-linea-b_eduardo-bertolotti-propiedades
apartment,Argentina,Bs.As. G.B.A. Zona Oeste,-34.6437674,-58.5836845,90000.0,42.0,1.0,2.0,,http://haedo.properati.com.ar/wcfk_venta_departamentos_haedo
apartment,Argentina,Capital Federal,-34.6288527962,-58.4677935278,88657.38,35.0,,1.0,,http://flores.properati.com.ar/11d7v_venta_departamentos_flores_luminoso_lone-lighthouse_d9p
house,Argentina,Bs.As. G.B.A. Zona Oeste,-34.6654301,-58.5569591,270000.0,300.0,,4.0,,http://ramos-mejia.properati.com.ar/pkqk_venta_casa_ramos-mejia
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.5371433,-58.7112581,47354.09,30.0,,,,http://san-miguel-san-miguel.properati.com.ar/104rm_venta_departamentos_san-miguel_federico-negro-estudio-inmobiliario
apartment,Argentina,Bs.As. G.B.A. Zona Sur,-34.721929,-58.277244,111808.26,80.0,,3.0,,http://quilmes.properati.com.ar/p81s_venta_departamentos_quilmes
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.4363851,-58.5687784,79000.0,40.0,,2.0,1000.0,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/11djc_venta_departamentos_san-fernando_lavadero_piscina_terraza_placard_inmobiliaria-pastura
apartment,Argentina,Bs.As. G.B.A. Zona Norte,-34.4335695854,-58.566290504,82000.0,42.0,,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/11ubq_venta_departamentos_san-fernando_balcon_lavadero_luminoso_garage_placard_adriana-espinosa-propiedades
house,Argentina,Bs.As. G.B.A. Zona Norte,-34.5132402,-58.4825652,470000.0,261.0,,,,http://la-lucila.properati.com.ar/xgug_venta_casa_la-lucila_hernan-wineberg_2200_suite_parrilla_piscina_vestidor_luminoso_kitchinete_dependencias_garage
