region,locality,price_usd,area_m2,floor,rooms,expenses,properati_url,lat,lon
Capital Federal,Nuñez,33878.0,40.0,3.0,2.0,,http://nunez.properati.com.ar/107x2_venta_departamentos_nunez_terraza_garage_aire-acondicionado_eduardo-bertolotti-propiedades,-34.5413289,-58.473409
Capital Federal,Once,99000.0,74.0,1.0,4.0,2100.0,http://once.properati.com.ar/zp9d_venta_departamentos_once_patio_luminoso_arq-victorino-de-la-plaza,-34.6072023,-58.4035194
Capital Federal,Villa Urquiza,138000.0,62.0,3.0,,,http://villa-urquiza.properati.com.ar/sjkc_venta_departamentos_villa-urquiza_valdenegro_2800,-34.5690486777,-58.4842095918
Capital Federal,Once,150000.0,92.0,2.0,,3500.0,http://once.properati.com.ar/xga9_venta_departamentos_once,-34.601569139,-58.3985686877
Capital Federal,Flores,70000.0,37.0,,2.0,,http://flores.properati.com.ar/ycxk_venta_departamentos_flores_re-max-total-v,-34.625227,-58.457758
Capital Federal,Villa Crespo,92000.0,38.0,,,,http://villa-crespo.properati.com.ar/e8vc_venta_departamento_villa-crespo,-34.5982462871,-58.4055695881
Capital Federal,Floresta,60000.0,31.0,,2.0,1030.0,http://floresta.properati.com.ar/xpsu_venta_departamentos_floresta_lavadero_sum_luminoso_garage_placard,-34.6313456071,-58.4841576043
Capital Federal,Recoleta,280000.0,88.0,,3.0,,http://recoleta.properati.com.ar/12poo_venta_departamentos_recoleta_lavadero_dependencias_garage_placard_subte-linea-d_subte-linea-h_re-max-acci-oacute-n,-34.594039,-58.394823
Capital Federal,Pompeya,78000.0,43.0,1.0,2.0,650.0,http://pompeya.properati.com.ar/10wss_venta_departamentos_boedo_lavadero_patio_placard_marcela-montegrande,-34.6412092,-58.4200935
Capital Federal,Saavedra,97500.0,39.0,1.0,1.0,,http://saavedra.properati.com.ar/10wqg_venta_departamentos_saavedra_balcon_baulera_parrilla_terraza_garage_salaya-romera-barrio-norte,-34.5636408,-58.4903092
Capital Federal,San Cristobal,184300.0,97.0,,3.0,,http://san-cristobal.properati.com.ar/11lzu_venta_departamentos_san-cristobal_suite_vestidor_lujoso_garage_impecable_re-max-urbana,-34.619683,-58.3992
Capital Federal,Monserrat,81000.0,36.0,,,,http://monserrat.properati.com.ar/x9gt_venta_departamentos_monserrat,-34.61335,-58.38465
Capital Federal,Villa Urquiza,215000.0,77.0,,3.0,,http://villa-urquiza.properati.com.ar/10bg7_venta_departamentos_villa-urquiza_balcon_suite_lavadero_piscina_vestidor_luminoso_amenities_impecable_placard_aire-acondicionado_zuker-servicios-inmobiliarios,-34.57928,-58.481988
Capital Federal,Palermo,165000.0,56.0,,3.0,,http://palermo.properati.com.ar/xa4p_venta_departamentos_palermo,-34.5664823,-58.4340781
Capital Federal,Recoleta,240000.0,63.0,9.0,3.0,,http://recoleta.properati.com.ar/sx51_venta_departamentos_abasto_sanchez-de-bustamante_1100,-34.5980292121,-58.4133384228
Capital Federal,Villa Crespo,160000.0,85.0,,,,http://villa-crespo.properati.com.ar/e8on_venta_departamento_villa-crespo,-34.6001819,-58.4393002
Capital Federal,Villa Urquiza,159000.0,48.0,,2.0,,http://villa-urquiza.properati.com.ar/11hhq_venta_departamentos_villa-urquiza_balcon_jardin_parrilla_piscina_sum_terraza_garage_amenities_pronin-propiedades,-34.572641,-58.474684
Capital Federal,San Telmo,140000.0,72.0,,3.0,1800.0,http://san-telmo.properati.com.ar/hxz5_venta_departamento_san-telmo_brasil_800,-34.6265698,-58.3768071
Capital Federal,Parque Avellaneda,85000.0,44.0,,2.0,,http://parque-avellaneda.properati.com.ar/od4w_venta_departamentos_parque-avellaneda_bragado_4800,-34.6449187,-58.4925495
Capital Federal,Flores,145000.0,96.0,3.0,3.0,,http://flores.properati.com.ar/11xvf_venta_departamentos_flores_balcon_parrilla_lujoso_placard_estrenar_re-max-bur-oacute,-34.618893,-58.461994
Capital Federal,Caballito,87000.0,41.0,,2.0,,http://caballito.properati.com.ar/107ij_venta_departamentos_caballito_balcon_baulera_lavadero_luminoso_garage_placard_re-max-premium,-34.625439,-58.45572
Capital Federal,Villa del Parque,88000.0,42.0,,2.0,1.0,http://villa-del-parque.properati.com.ar/rls8_venta_departamentos_villa-del-parque,-34.6106110157,-58.4795902886
Capital Federal,Villa Crespo,105500.0,46.0,,2.0,,http://villa-crespo.properati.com.ar/10axo_venta_departamentos_villa-crespo_luminoso_lujoso_migliorisi-propiedades_cy0,-34.60808733,-58.43089266
Capital Federal,Barrio Norte,129000.0,60.0,,3.0,,http://barrio-norte.properati.com.ar/12pn4_venta_departamentos_barrio-norte_balcon_lavadero_luminoso_garage_placard_subte-linea-d_subte-linea-h_re-max-city,-34.597177,-58.404191
Capital Federal,Villa Urquiza,99600.0,40.0,,2.0,,http://villa-urquiza.properati.com.ar/xwzz_venta_departamentos_villa-urquiza_balcon_lavadero_garage_placard_estrenar_lexinton-propiedades_cbn,-34.58233,-58.4735425
Capital Federal,Nuñez,139000.0,52.0,,1.0,,http://nunez.properati.com.ar/11tse_venta_departamentos_nunez_balcon_terraza_vestidor_luminoso_garage_estrenar_inmobinet,-34.5427503,-58.4601452
Capital Federal,Monserrat,79000.0,38.0,,1.0,1700.0,http://monserrat.properati.com.ar/11c9n_venta_departamentos_monserrat_balcon_parrilla_luminoso_impecable_estrenar_lexinton-propiedades_937,-34.6199795251,-58.3878835905
Capital Federal,Barrio Norte,137000.0,60.0,,3.0,,http://barrio-norte.properati.com.ar/zc7r_venta_departamentos_barrio-norte_lavadero_luminoso_placard_wyp-propiedades,-34.6017058,-58.3880149
Capital Federal,Recoleta,148000.0,75.0,1.0,3.0,,http://recoleta.properati.com.ar/ywsf_venta_departamentos_balvanera_lavadero_patio_re-max-uno,-34.588987,-58.407955
Capital Federal,Palermo,276000.0,73.0,,3.0,,http://palermo.properati.com.ar/12ttx_venta_departamentos_palermo_balcon_lavadero_terraza_luminoso_garage_zuker-propiedades_dke,-34.5711496,-58.4232966
Capital Federal,Liniers,98000.0,63.0,,,,http://liniers.properati.com.ar/zrrx_venta_departamentos_liniers_balcon_luminoso_placard_bosich-bienes-raices,-34.6516134,-58.5267535
Capital Federal,Constitución,56700.0,37.0,4.0,2.0,,http://constitucion.properati.com.ar/zbwj_venta_departamentos_puerto-madero_lujoso_estrenar_re-max-uno-ii,-34.628776,-58.387857
Capital Federal,Belgrano,87000.0,33.0,,1.0,750.0,http://belgrano.properati.com.ar/12n0v_venta_departamentos_belgrano_balcon_lavadero_sum_terraza_luminoso_amenities_aire-acondicionado_estrenar_subte-linea-d_covello-propiedades_9ij,-34.553796,-58.4568112
Capital Federal,Belgrano,82000.0,31.0,3.0,2.0,850.0,http://belgrano.properati.com.ar/11qf4_venta_departamentos_belgrano_terraza_garage_vivir-propiedades,-34.5604955,-58.4660471
Capital Federal,Villa Urquiza,94900.0,39.0,,2.0,,http://villa-urquiza.properati.com.ar/11brk_venta_departamentos_villa-urquiza_balcon_baulera_luminoso_lujoso_garage_placard_re-max-central,-34.574642,-58.489966
Capital Federal,Caballito,195000.0,65.0,1.0,3.0,1450.0,http://caballito.properati.com.ar/yazm_venta_departamentos_caballito_balcon_lavadero_luminoso_lujoso_garage_arq-victorino-de-la-plaza,-34.6100388,-58.4526612
Capital Federal,Caballito,95300.0,39.0,,2.0,1.0,http://caballito.properati.com.ar/uutq_venta_departamentos_caballito,,
Capital Federal,Villa Urquiza,198000.0,73.0,,3.0,,http://villa-urquiza.properati.com.ar/12w4c_venta_departamentos_villa-urquiza_balcon_baulera_suite_vestidor_luminoso_garage_placard_aire-acondicionado_gasani-consultora-inmobiliaria_dlc,-34.5771892,-58.4957969
Capital Federal,Congreso,80300.0,31.0,,1.0,,http://congreso.properati.com.ar/10hp6_venta_departamentos_congreso_lavadero_parrilla_sum_btc-propiedades_cr7,,
Capital Federal,Chacarita,70000.0,32.0,,,,http://chacarita.properati.com.ar/zg9t_venta_departamentos_chacarita_corrientes-av-_6300_gimnasio_lavadero_parrilla_piscina_garage_amenities_azul-asesoramiento-csi-2820,-34.5907409831,-58.4487530794
Capital Federal,Villa Urquiza,298000.0,94.0,,3.0,,http://villa-urquiza.properati.com.ar/12txg_venta_departamentos_villa-urquiza_suite_jardin_parrilla_piscina_sum_estrenar_zuker-propiedades_dkh,-34.5720545,-58.4745649
Capital Federal,Congreso,121246.2,37.0,13.0,,,http://congreso.properati.com.ar/w1hl_venta_departamentos_congreso,-34.6204532,-58.4029587
Capital Federal,Almagro,115000.0,45.0,,2.0,,http://almagro.properati.com.ar/12ow6_venta_departamentos_almagro_parrilla_piscina_vista_amenities_subte-linea-b_pronin-propiedades,-34.597982,-58.426876
Capital Federal,Barracas,95000.0,54.0,,3.0,600.0,http://barracas.properati.com.ar/xkid_venta_departamentos_barracas_patio,-34.6411543,-58.3674773
Capital Federal,Floresta,69000.0,48.0,,,,http://floresta.properati.com.ar/wr7p_venta_departamentos_floresta,,
Capital Federal,Chacarita,99000.0,51.0,,3.0,2000.0,http://chacarita.properati.com.ar/zji3_venta_departamentos_chacarita_lavadero_impecable_cabildo-500,-34.586916,-58.4525821
Capital Federal,Villa Urquiza,89900.0,48.0,,2.0,,http://villa-urquiza.properati.com.ar/111ty_venta_departamentos_villa-urquiza_balcon_placard_lexinton-propiedades_937,-34.5624006,-58.4866636
Capital Federal,Palermo,115000.0,33.0,,,,http://palermo.properati.com.ar/ibiq_venta_departamento_palermo,-34.5842941,-58.4004689
Capital Federal,Coghlan,140400.0,41.0,1.0,2.0,,http://coghlan.properati.com.ar/pan1_venta_departamentos_coghlan,-34.5618075,-58.4674306
Capital Federal,Palermo,89000.0,38.0,6.0,2.0,,http://palermo.properati.com.ar/w3jg_venta_departamentos_palermo,-34.584712,-58.444927
Capital Federal,Monte Castro,79000.0,39.0,,,,http://monte-castro.properati.com.ar/12pek_venta_departamentos_monte-castro_balcon_estrenar_stigliano-correa-srl,-34.6153696,-58.4997541
Capital Federal,San Cristobal,97424.46,33.0,6.0,1.0,,http://san-cristobal.properati.com.ar/npfy_venta_departamentos_san-cristobal_san-juan-bautista-de-la-salle-av-_2300,-34.623337,-58.3977098
Capital Federal,Parque Patricios,150000.0,77.0,,,,http://parque-patricios.properati.com.ar/r9du_venta_departamentos_parque-patricios,-34.6298855,-58.4098612
Capital Federal,Villa Devoto,170561.6,78.0,5.0,3.0,,http://villa-devoto.properati.com.ar/xvlq_venta_departamentos_villa-general-mitre_balcon_baulera_jardin_parrilla_terraza_toilette_electrogeno_garage,-34.613321,-58.499891
Capital Federal,Recoleta,210000.0,64.0,,2.0,,http://recoleta.properati.com.ar/10k2j_venta_departamentos_recoleta_lavadero_parrilla_sum_luminoso_garage_exir,-34.595987,-58.409749
Capital Federal,,110000.0,38.0,,1.0,,http://capital-federal.properati.com.ar/11cjw_venta_departamentos_capital-federal_balcon_lujoso_placard_el-trebol-morana-inmuebles-servicios,,
Capital Federal,Villa Pueyrredón,115000.0,53.0,2.0,3.0,960.0,http://villa-pueyrredon.properati.com.ar/10jdo_venta_departamentos_villa-pueyrredon_jardin_luminoso_laurenzano-propiedades,-34.5835666,-58.5021711
Capital Federal,Liniers,85000.0,64.0,8.0,3.0,500.0,http://liniers.properati.com.ar/u11f_venta_departamentos_liniers_suarez-jose-leon_100,-34.6414216,-58.527605127
Capital Federal,Liniers,86000.0,67.0,,2.0,,http://liniers.properati.com.ar/10a9l_venta_departamentos_liniers_terraza_re-max-parque-ii,-34.639696,-58.524867
Capital Federal,Once,100000.0,70.0,8.0,3.0,,http://once.properati.com.ar/11vms_venta_departamentos_once_balcon_lavadero_bez-propiedades,-34.6059647,-58.3975048
Capital Federal,Balvanera,100000.0,55.0,,3.0,,http://balvanera.properati.com.ar/11dy7_venta_departamentos_balvanera_balcon_lavadero_electrogeno_placard_falco-propiedades_91b,-34.604596,-58.397662
Capital Federal,Almagro,187600.0,71.0,,3.0,,http://almagro.properati.com.ar/zmiv_venta_departamentos_almagro_balcon_gimnasio_parrilla_piscina_luminoso_vista_lujoso_garage_amenities_center-propiedades,-34.61098,-58.417856
Capital Federal,Balvanera,67000.0,37.0,1.0,,,http://balvanera.properati.com.ar/zhhl_venta_departamentos_balvanera_mitre-bartolome_2300_luminoso_arnaus-propiedades,-34.6085015607,-58.3991006615
Capital Federal,San Telmo,120000.0,42.0,7.0,1.0,,http://san-telmo.properati.com.ar/11n85_venta_departamentos_san-telmo_garay-juan-de-av-_300_suite_gimnasio_piscina_luciano-cazenave-inversiones-inmobiliarias,-34.624235218,-58.3696383829
Capital Federal,Belgrano,285000.0,80.0,,3.0,4500.0,http://belgrano.properati.com.ar/106v6_venta_departamentos_belgrano_balcon_baulera_parrilla_piscina_terraza_toilette_vestidor_luminoso_lujoso_garage_impecable_placard_lexinton-propiedades_937,-34.5710640663,-58.453650159
Capital Federal,Villa Crespo,136000.0,45.0,,,,http://villa-crespo.properati.com.ar/rlf2_venta_departamentos_villa-crespo,-34.599595,-58.4344246
Capital Federal,San Telmo,79000.0,39.0,,2.0,,http://san-telmo.properati.com.ar/xtk8_venta_departamentos_san-telmo,-34.613487,-58.377533
Capital Federal,Saavedra,269000.0,80.0,,3.0,1000.0,http://saavedra.properati.com.ar/wmud_venta_departamentos_saavedra,-34.5496717,-58.4758568
Capital Federal,Villa Crespo,88000.0,36.0,1.0,,,http://villa-crespo.properati.com.ar/tztk_venta_departamentos_villa-crespo_thames_500,-34.5946978,-58.4421398
Capital Federal,Villa Crespo,136000.0,56.0,2.0,3.0,,http://villa-crespo.properati.com.ar/1078s_venta_departamentos_villa-crespo_luminoso_re-max-uno,-34.596794,-58.440936
Capital Federal,Nuñez,100000.0,49.0,,2.0,,http://nunez.properati.com.ar/11hn8_venta_departamentos_nunez_balcon_baulera_suite_parrilla_terraza_toilette_luminoso_desarrollista-com,-34.5636408,-58.4903092
Capital Federal,Almagro,112000.0,60.0,,3.0,600.0,http://almagro.properati.com.ar/y6vu_venta_departamentos_capital-federal_balcon_lavadero_luminoso_impecable_grupo-mega-pulvirenti,-34.6037137392,-58.3815808896
Capital Federal,Palermo,118000.0,34.0,,1.0,,http://palermo.properati.com.ar/vl9j_venta_departamentos_palermo,-34.5813143,-58.4419432
Capital Federal,Palermo,159000.0,57.0,,3.0,,http://palermo.properati.com.ar/12dib_venta_departamentos_palermo_balcon_suite_lavadero_piscina_sum_terraza_garage_estrenar_re-max-total-v,-34.585171,-58.441472
Capital Federal,Flores,125000.0,68.0,,3.0,1250.0,http://flores.properati.com.ar/rrxe_venta_departamentos_flores,-34.6262815,-58.4538101
Capital Federal,Flores,152900.0,57.0,7.0,,,http://flores.properati.com.ar/xz9d_venta_departamentos_flores_balcon_terraza_toilette_luminoso_garage_lepore-propiedades,-34.6496586,-58.4606052
Capital Federal,Flores,57983.0,35.0,2.0,,,http://flores.properati.com.ar/y40a_venta_departamentos_flores_balcon_parrilla_luminoso_garage_placard_aire-acondicionado_brick-propiedades-local-palermo,-34.6186349,-58.478887
Capital Federal,Saavedra,149000.0,62.0,2.0,3.0,2500.0,http://saavedra.properati.com.ar/1147m_venta_departamentos_saavedra_balcon_suite_lavadero_toilette_luminoso_garage_estela-da-onofrio-propiedades,-34.549625,-58.4841054
Capital Federal,Balvanera,81000.0,44.0,3.0,2.0,,http://balvanera.properati.com.ar/116nh_venta_departamentos_monserrat_balcon_parrilla_piscina_terraza_garage_aire-acondicionado_estrenar_re-max-data-house,-34.609502,-58.411796
Capital Federal,Parque Patricios,53332.54,37.0,,2.0,,http://parque-patricios.properati.com.ar/10sr8_venta_departamentos_parque-patricios_balcon_garage_re-max-ayres,-34.628706,-58.391025
Capital Federal,Villa Lugano,72000.0,75.0,,4.0,,http://villa-lugano.properati.com.ar/xp40_venta_departamentos_villa-lugano_jardin_lavadero_garage,-34.660551,-58.46745
Capital Federal,Palermo,175000.0,70.0,3.0,,,http://palermo.properati.com.ar/vnip_venta_departamentos_palermo_gorriti_3800,-34.5955242591,-58.4184250598
Capital Federal,Balvanera,55904.13,45.0,,,,http://balvanera.properati.com.ar/up80_venta_departamentos_muniz,-34.6259585,-58.3823465
Capital Federal,Nuñez,275000.0,68.0,,3.0,3000.0,http://nunez.properati.com.ar/12t02_venta_departamentos_nunez_garage_amenities_le-bleu,-34.5490391,-58.4559826
Capital Federal,Caballito,99000.0,45.0,,2.0,450.0,http://caballito.properati.com.ar/106uy_venta_departamentos_caballito_lujoso_belgrano-chico-propiedades_bo4,-34.6276247,-58.4529543
Capital Federal,Balvanera,65000.0,36.0,1.0,2.0,,http://balvanera.properati.com.ar/116ni_venta_departamentos_monserrat_balcon_parrilla_piscina_terraza_garage_estrenar_re-max-data-house,-34.609502,-58.411796
Capital Federal,Parque Centenario,105000.0,46.0,,2.0,,http://parque-centenario.properati.com.ar/10axk_venta_departamentos_parque-centenario_luminoso_lujoso_migliorisi-propiedades_cy0,-34.60808733,-58.43089266
Capital Federal,Villa del Parque,79900.0,42.0,5.0,2.0,,http://villa-del-parque.properati.com.ar/11sjn_venta_departamentos_villa-del-parque_balcon_baulera_parrilla_sum_terraza_luminoso_garage_impecable_estrenar_re-max-uno-ii,-34.601981,-58.496071
Capital Federal,Saavedra,138000.0,51.0,,1.0,1.0,http://saavedra.properati.com.ar/wkf5_venta_departamentos_saavedra,-34.5576080248,-58.4805825768
Capital Federal,Villa Crespo,110000.0,46.0,,1.0,,http://villa-crespo.properati.com.ar/xwzw_venta_departamentos_villa-crespo_balcon_lavadero_parrilla_piscina_sum_vestidor_luminoso_lujoso_garage_amenities_placard_lexinton-propiedades_cbn,-34.5943350116,-58.4412674103
Capital Federal,Villa del Parque,78000.0,43.0,,3.0,500.0,http://villa-del-parque.properati.com.ar/v563_venta_departamentos_villa-del-parque,-34.6013305,-58.5031743
Capital Federal,Villa Crespo,92000.0,41.0,2.0,1.0,,http://villa-crespo.properati.com.ar/rvkc_venta_departamentos_villa-crespo_escalada-de-san-martin-r-_700,-34.6025483,-58.4536735
Capital Federal,Belgrano,101000.0,37.0,,1.0,,http://belgrano.properati.com.ar/11xwk_venta_departamentos_belgrano_balcon_hidromasaje_parrilla_piscina_sum_luminoso_amenities_placard_estrenar_re-max-central,-34.556809,-58.457834
Capital Federal,Nuñez,240000.0,85.0,,3.0,,http://nunez.properati.com.ar/12tt5_venta_departamentos_nunez_zuker-propiedades_dke,-34.5427503,-58.4601452
Capital Federal,San Cristobal,83000.0,37.0,,,,http://san-cristobal.properati.com.ar/12m7g_venta_departamentos_san-cristobal_balcon_gimnasio_lavadero_parrilla_garage_subte-linea-e_subte-linea-h_inmobiliaria-calot,-34.6244262,-58.3973636
Capital Federal,Saavedra,185015.78,69.0,6.0,3.0,,http://saavedra.properati.com.ar/ujvd_venta_departamentos_saavedra_ruiz-huidobro-av-_4600,-34.5538467,-58.4920942
Capital Federal,Almagro,95000.0,32.0,,,,http://almagro.properati.com.ar/12uhs_venta_departamentos_almagro_balcon_gimnasio_hidromasaje_lavadero_luminoso_placard_subte-linea-a_salguero-propiedades,-34.6125822,-58.4192102
Capital Federal,Congreso,148000.0,74.0,,4.0,,http://congreso.properati.com.ar/10r3r_venta_departamentos_congreso_balcon_toilette_luminoso_garage_victorino-de-la-plaza_d03,-34.6124380115,-58.4131626769
Capital Federal,Caballito,119000.0,47.0,,,,http://caballito.properati.com.ar/xrfu_venta_departamentos_caballito_lavadero_luminoso_impecable_placard,-34.6201858,-58.4387336
Capital Federal,Flores,77345.01,35.0,,,,http://flores.properati.com.ar/vl3j_venta_departamentos_flores,-34.6264374,-58.4598574
Capital Federal,Balvanera,86000.0,47.0,,2.0,,http://balvanera.properati.com.ar/12di2_venta_departamentos_balvanera_balcon_terraza_placard_subte-linea-d_subte-linea-b_subte-linea-h_re-max-total-v,-34.602067,-58.402305
Capital Federal,Caballito,185000.0,71.0,,3.0,,http://caballito.properati.com.ar/11dbj_venta_departamentos_caballito_balcon_baulera_lavadero_luminoso_garage_impecable_lone-lighthouse_d9s,-34.6116955,-58.4358361
Capital Federal,Barrio Norte,200000.0,94.0,,,,http://barrio-norte.properati.com.ar/12ly5_venta_departamentos_barrio-norte_lavadero_subte-linea-d_subte-linea-b_inmobiliaria-calot,-34.5993542,-58.3882087
Capital Federal,Palermo,201929.0,82.0,,2.0,,http://palermo.properati.com.ar/115gt_venta_departamentos_palermo_gimnasio_piscina_sum_soldati-propiedades,,
Capital Federal,Saavedra,155000.0,57.0,,2.0,1.0,http://saavedra.properati.com.ar/ud4s_venta_departamentos_saavedra,,
Capital Federal,Congreso,73000.0,37.0,,2.0,,http://congreso.properati.com.ar/zpc4_venta_departamentos_congreso_balcon_luminoso_garage_estrenar_hogarfe-inmobiliaria,-34.6117492708,-58.3968333884
Capital Federal,Recoleta,180500.0,52.0,,,,http://recoleta.properati.com.ar/10j6r_venta_departamentos_recoleta_balcon_baulera_suite_lavadero_piscina_toilette_vestidor_lujoso_garage_aire-acondicionado_losa-radiante_belforte-propiedades,-34.5942008,-58.3983247
Capital Federal,Villa Urquiza,79900.0,42.0,,,,http://villa-urquiza.properati.com.ar/e529_venta_departamento_villa-urquiza,-34.5746723,-58.4911482
Capital Federal,Caballito,105000.0,50.0,,,,http://caballito.properati.com.ar/116ap_venta_departamentos_caballito_balcon_luminoso_torres-propiedades,-34.6285518,-58.4525334
Capital Federal,Belgrano,235000.0,86.0,6.0,,,http://belgrano.properati.com.ar/10xi9_venta_departamentos_belgrano_vuelta-de-obligado_2600_baulera_terraza_toilette_garage_impecable_de-giovanni-propiedades_ar1,-34.5568584378,-58.4597012514
Capital Federal,,65000.0,38.0,,1.0,,http://capital-federal.properati.com.ar/xubp_venta_departamentos_capital-federal_balcon_estrenar,,
Capital Federal,Parque Chacabuco,115000.0,60.0,,3.0,,http://parque-chacabuco.properati.com.ar/12dl0_venta_departamentos_parque-chacabuco_balcon_baulera_vista_subte-linea-e_re-max-urbana,-34.635559,-58.44027
Capital Federal,Almagro,115000.0,45.0,,2.0,,http://almagro.properati.com.ar/12ow7_venta_departamentos_almagro_parrilla_piscina_vista_amenities_subte-linea-b_pronin-propiedades,-34.597982,-58.426876
Capital Federal,Palermo,206500.0,72.0,9.0,2.0,,http://palermo.properati.com.ar/u4eg_venta_departamentos_chacarita,-34.587953,-58.414446
Capital Federal,San Cristobal,85000.0,46.0,,2.0,,http://san-cristobal.properati.com.ar/11sff_venta_departamentos_san-cristobal_combate-de-los-pozos_1100_luminoso_re-max-total-v,-34.62273,-58.393
Capital Federal,Flores,76900.0,47.0,,2.0,,http://flores.properati.com.ar/rmzp_venta_departamentos_flores,-34.617942,-58.460455
Capital Federal,Villa Urquiza,98745.37,32.0,,1.0,,http://villa-urquiza.properati.com.ar/zsyo_venta_departamentos_villa-urquiza_balcon_piscina_sum_garage_nucifora-propiedades_crr,-34.570884,-58.4886936
Capital Federal,San Cristobal,63500.0,31.0,1.0,2.0,,http://san-cristobal.properati.com.ar/10i70_venta_departamentos_san-nicolas_lavadero_luminoso_placard_re-max-vanguard,-34.623665,-58.407129
Capital Federal,Recoleta,210000.0,81.0,,4.0,,http://recoleta.properati.com.ar/11tu5_venta_departamentos_recoleta_tatana-latorre-lalong_cr9,-34.5918008,-58.3959778
Capital Federal,Villa Urquiza,144000.0,50.0,,2.0,,http://villa-urquiza.properati.com.ar/10ubm_venta_departamentos_villa-urquiza_balcon_baulera_lavadero_terraza_toilette_luminoso_lujoso_garage_placard_re-max-central,-34.573917,-58.489945
Capital Federal,Villa Crespo,150000.0,67.0,1.0,4.0,3300.0,http://villa-crespo.properati.com.ar/11w7p_venta_departamentos_villa-crespo_acoyte_1317_balcon_lavadero_placard_bertolotti,-34.6041251538,-58.442040076
Capital Federal,Monserrat,80500.0,34.0,,,,http://monserrat.properati.com.ar/12mgb_venta_departamentos_monserrat_suite_parrilla_sum_terraza_lujoso_garage_subte-linea-e_subte-linea-c_inmobiliaria-calot,-34.6177615,-58.383662
Capital Federal,Palermo,120000.0,50.0,,3.0,1700.0,http://palermo.properati.com.ar/x606_venta_departamentos_palermo,-34.5887112,-58.4360871
Capital Federal,Villa Urquiza,119000.0,60.0,,3.0,,http://villa-urquiza.properati.com.ar/uhf9_venta_departamentos_villa-urquiza,-34.5746426,-58.4848817
Capital Federal,Villa Crespo,65800.0,38.0,,1.0,,http://villa-crespo.properati.com.ar/10axa_venta_departamentos_villa-crespo_vista_estrenar_migliorisi-propiedades_cy0,-34.5977934,-58.4476046
Capital Federal,Palermo,147000.0,47.0,,2.0,,http://palermo.properati.com.ar/10388_venta_departamentos_palermo_balcon_patio_piscina_terraza_lujoso_amenities_placard_re-max-liberty-ii,-34.589104,-58.422579
Capital Federal,Congreso,71031.13,31.0,9.0,1.0,,http://congreso.properati.com.ar/npgj_venta_departamentos_congreso_entre-rios-av-_1200,-34.6227163,-58.3915063
Capital Federal,Almagro,168000.0,70.0,,3.0,,http://almagro.properati.com.ar/11dew_venta_departamentos_almagro_balcon_lavadero_patio_terraza_toilette_migliorisi-propiedades_cy2,-34.5998284,-58.4121934
Capital Federal,Belgrano,102403.22,32.0,11.0,1.0,,http://belgrano.properati.com.ar/uf28_venta_departamentos_belgrano,-34.56822,-58.458337
Capital Federal,Parque Centenario,110000.0,50.0,5.0,3.0,2900.0,http://parque-centenario.properati.com.ar/x4i5_venta_departamentos_parque-centenario,-34.685943,-58.5439579
Capital Federal,Villa Luro,79813.6,44.0,,1.0,,http://villa-luro.properati.com.ar/10ldu_venta_departamentos_villa-luro_balcon_aire-acondicionado_predial-propiedades_c3a,-34.6455221006,-58.4943285409
Capital Federal,San Telmo,118403.0,47.0,,2.0,,http://san-telmo.properati.com.ar/yt86_venta_departamentos_san-telmo_parrilla_piscina_sum_garage_amenities_le-bleu,-34.6244303,-58.3741828
Capital Federal,Puerto Madero,208202.0,56.0,,3.0,,http://puerto-madero.properati.com.ar/12j4d_venta_departamentos_puerto-madero_balcon_suite_toilette_vestidor_le-bleu,-34.6153103,-58.3619834
Capital Federal,Caballito,232000.0,72.0,,,,http://caballito.properati.com.ar/1072s_venta_departamentos_caballito_balcon_suite_gimnasio_lavadero_parrilla_piscina_sum_luminoso_lujoso_garage_placard_losa-radiante_mb-inmobiliaria-s-a,-34.6196851,-58.4451096
Capital Federal,Flores,85900.0,46.0,,,,http://flores.properati.com.ar/j1jv_venta_departamento_flores,-34.6296377,-58.4606423
Capital Federal,Palermo,145000.0,56.0,,3.0,,http://palermo.properati.com.ar/11yix_venta_departamentos_palermo_balcon_lavadero_re-max-habitat,-34.563757,-58.440871
Capital Federal,Villa Crespo,79278.0,34.0,11.0,,,http://villa-crespo.properati.com.ar/rn8e_venta_departamentos_villa-crespo,-34.5934359,-58.4422851
Capital Federal,Saavedra,114000.0,51.0,,3.0,1000.0,http://saavedra.properati.com.ar/uwjl_venta_departamentos_saavedra,-34.5421771,-58.4766418
Capital Federal,Flores,87000.0,51.0,,3.0,,http://flores.properati.com.ar/10kcp_venta_departamentos_flores_patio_grupo-mega-stodart,-34.6178301,-58.4757917
Capital Federal,Villa Urquiza,152000.0,67.0,,3.0,1000.0,http://villa-urquiza.properati.com.ar/10afb_venta_departamentos_villa-urquiza_lavadero_patio_terraza_garage_mussi-calvente_b7t,-34.5778922,-58.4864031
Capital Federal,Belgrano,260000.0,93.0,,3.0,,http://belgrano.properati.com.ar/11rsd_venta_departamentos_belgrano_balcon_lavadero_luminoso_dependencias_re-max-central,-34.560985,-58.454054
Capital Federal,Boca,80000.0,60.0,,3.0,2500.0,http://boca.properati.com.ar/10uie_venta_departamentos_boca_lavadero_luminoso_di-mitrio-inmobiliaria_d2r,-34.6389694,-58.3594365
