timestamp,P2
2018-01-13 03:00:00+03:00,9.58375
2018-01-13 04:00:00+03:00,9.01875
2018-01-13 05:00:00+03:00,9.34
2018-01-13 06:00:00+03:00,9.7975
2018-01-13 07:00:00+03:00,9.718333333
2018-01-13 08:00:00+03:00,9.144166667
2018-01-13 09:00:00+03:00,9.460416667
2018-01-13 10:00:00+03:00,10.005
2018-01-13 11:00:00+03:00,9.0975
2018-01-13 12:00:00+03:00,9.421176471
2018-01-13 13:00:00+03:00,12.235
2018-01-13 14:00:00+03:00,11.27083333
2018-01-13 15:00:00+03:00,10.265
2018-01-13 16:00:00+03:00,9.575
2018-01-13 17:00:00+03:00,9.575
2018-01-13 18:00:00+03:00,10.635
2018-01-13 19:00:00+03:00,11.67041667
2018-01-13 20:00:00+03:00,11.36416667
2018-01-13 21:00:00+03:00,10.46958333
2018-01-13 22:00:00+03:00,10.0675
2018-01-13 23:00:00+03:00,10.84291667
2018-01-14 00:00:00+03:00,12.05708333
2018-01-14 01:00:00+03:00,12.17166667
2018-01-14 02:00:00+03:00,11.82291667
2018-01-14 03:00:00+03:00,11.18375
2018-01-14 04:00:00+03:00,10.5075
2018-01-14 05:00:00+03:00,10.285
2018-01-14 06:00:00+03:00,10.54708333
2018-01-14 07:00:00+03:00,9.650833333
2018-01-14 08:00:00+03:00,8.82875
2018-01-14 09:00:00+03:00,9.319583333
2018-01-14 10:00:00+03:00,10.37791667
2018-01-14 11:00:00+03:00,11.22666667
2018-01-14 12:00:00+03:00,10.87791667
2018-01-14 13:00:00+03:00,9.287083333
2018-01-14 14:00:00+03:00,8.586666667
2018-01-14 15:00:00+03:00,8.919583333
2018-01-14 16:00:00+03:00,9.142083333
2018-01-14 17:00:00+03:00,8.7925
2018-01-14 18:00:00+03:00,8.34125
2018-01-14 19:00:00+03:00,7.53625
2018-01-14 20:00:00+03:00,7.455
2018-01-14 21:00:00+03:00,7.372083333
2018-01-14 22:00:00+03:00,7.738333333
2018-01-14 23:00:00+03:00,7.910416667
2018-01-15 00:00:00+03:00,8.02
2018-01-15 01:00:00+03:00,8.217916667
2018-01-15 02:00:00+03:00,8.643333333
2018-01-15 03:00:00+03:00,9.239166667
2018-01-15 04:00:00+03:00,9.544583333
